1;Date;Time;PM1,0;PM2,5;PM10;Temperature;Pressure;Humidity;Gas;Altitude
1309;2020,02,23;6:09:16;13;14;10;8,52;1012,07;51,51;56,22;9,83
1310;2020,02,23;6:12:16;12;13;9;8,53;1012,11;51,2;55,85;9,5
1311;2020,02,23;6:15:16;12;13;9;8,54;1012,23;51,42;55,99;8,5
1312;2020,02,23;6:18:17;16;18;13;8,5;1012,15;51,53;56,37;9,16
1313;2020,02,23;6:21:17;15;17;12;8,42;1011,99;51,69;59,48;10,5
1314;2020,02,23;6:24:17;13;14;10;8,37;1012,01;51,73;58,86;10,33
1315;2020,02,23;6:27:17;11;12;8;8,33;1012,11;51,83;56,64;9,5
1316;2020,02,23;6:30:18;15;17;12;8,29;1012,07;52,37;57,85;9,83
1317;2020,02,23;6:33:18;15;17;12;8,25;1011,99;52,26;60,21;10,5
1318;2020,02,23;6:36:18;14;15;11;8,23;1011,99;52,28;57,81;10,5
1319;2020,02,23;6:39:18;15;17;12;8,25;1012,03;52,32;56,22;10,16
1320;2020,02,23;6:42:18;19;21;15;8,28;1012,11;52,32;55,74;9,5
1321;2020,02,23;6:45:19;20;22;16;8,32;1012,19;52,17;58,13;8,83
1322;2020,02,23;6:48:19;21;23;17;8,35;1012,23;52,24;58,98;8,5
1323;2020,02,23;6:51:19;19;21;15;8,4;1012,25;52,21;59,02;8,33
1324;2020,02,23;6:54:19;21;23;17;8,46;1012,3;52,08;59,57;7,91
1325;2020,02,23;6:57:19;17;19;13;8,5;1012,34;52,05;57,76;7,58
1326;2020,02,23;7:00:20;19;21;15;8,57;1012,4;51,78;55,22;7,08
1327;2020,02,23;7:03:20;20;22;16;8,63;1012,46;52,06;58,94;6,58
1328;2020,02,23;7:06:20;19;21;15;8,67;1012,48;53,2;58,82;6,42
1329;2020,02,23;7:09:20;17;19;13;8,74;1012,58;53,26;57,25;5,58
1330;2020,02,23;7:12:20;12;13;9;8,84;1012,62;53,02;54,33;5,25
1331;2020,02,23;7:15:21;15;17;12;8,98;1012,62;53,03;52,43;5,25
1332;2020,02,23;7:18:21;14;15;11;9,12;1012,58;52,66;51,41;5,58
1333;2020,02,23;7:21:21;16;18;13;9,24;1012,46;52,51;51,38;6,58
1334;2020,02,23;7:24:21;19;21;15;9,33;1012,42;52,13;52,01;6,91
1335;2020,02,23;7:27:22;20;22;16;9,39;1012,32;52,19;52,21;7,75
1336;2020,02,23;7:30:22;21;23;17;9,47;1012,36;51,55;52,93;7,41
1337;2020,02,23;7:33:22;38;43;31;9,6;1012,38;51,26;51,88;7,25
1338;2020,02,23;7:36:22;40;45;32;9,83;1012,48;50,51;51,41;6,42
1339;2020,02,23;7:39:22;27;30;22;10,05;1012,54;49,75;50;5,91
1340;2020,02,23;7:42:23;23;26;18;10,17;1012,7;49,66;49,5;4,58
1341;2020,02,23;7:45:23;20;22;16;10,19;1012,85;49,67;48,92;3,33
1342;2020,02,23;7:48:23;24;27;19;10,12;1013,06;51,3;49,56;1,58
1343;2020,02,23;7:51:23;24;27;19;9,89;1013,08;54,98;50,18;1,42
1344;2020,02,23;7:54:23;22;24;17;9,7;1013,12;56,82;50,88;1,08
1345;2020,02,23;7:57:24;19;21;15;9,67;1013,14;56,44;49,88;0,92
1346;2020,02,23;8:00:24;19;21;15;9,74;1013,23;56,04;49,04;0,17
1347;2020,02,23;8:03:24;17;19;13;9,92;1013,27;55,33;47,49;-0,17
1348;2020,02,23;8:06:24;18;20;14;10,2;1013,31;54,43;46,34;-0,5
1349;2020,02,23;8:09:25;20;22;16;10,55;1013,33;53,04;46,34;-0,67
1350;2020,02,23;8:12:25;26;29;21;10,89;1013,27;51,18;46,13;-0,17
1351;2020,02,23;8:15:25;30;34;24;11,17;1013,27;49,22;47,22;-0,17
1352;2020,02,23;8:18:25;29;32;23;11,36;1013,21;49,73;47,81;0,33
1353;2020,02,23;8:21:25;27;30;22;11,54;1013,21;48,6;48,22;0,33
1354;2020,02,23;8:24:26;26;29;21;11,84;1013,14;46,65;50,03;0,92
1355;2020,02,23;8:27:26;20;22;16;12,09;1012,95;45,88;53,43;2,5
1356;2020,02,23;8:30:26;18;20;14;12,36;1012,85;45,65;51,66;3,33
1357;2020,02,23;8:33:26;17;19;13;12,66;1012,81;45;51,06;3,66
1358;2020,02,23;8:36:26;15;17;12;12,97;1012,75;44,18;51,28;4,16
1359;2020,02,23;8:39:27;15;17;12;13,37;1012,81;43,12;49,18;3,66
1360;2020,02,23;8:42:27;15;17;12;13,86;1012,83;42,13;47,38;3,5
1361;2020,02,23;8:45:27;14;15;11;14,42;1012,83;40,66;46,13;3,5
1362;2020,02,23;8:48:27;15;17;12;14,89;1012,79;39,4;45,44;3,83
1363;2020,02,23;8:51:27;13;14;10;15,22;1012,68;39,05;45,14;4,75
1364;2020,02,23;8:54:28;14;15;11;15,46;1012,62;38,66;43,83;5,25
1365;2020,02,23;8:57:28;17;19;13;15,71;1012,56;38,45;42,93;5,75
1366;2020,02,23;9:00:28;26;29;21;15,89;1012,54;37,48;42,58;5,91
1367;2020,02,23;9:03:28;22;24;17;16,02;1012,52;37,53;41,99;6,08
1368;2020,02,23;9:06:29;25;28;20;16,09;1012,52;37,4;42,89;6,08
1369;2020,02,23;9:09:29;35;39;28;16,09;1012,48;37,53;42,89;6,42
1370;2020,02,23;9:12:29;47;54;38;16;1012,42;37,96;42,98;6,91
1371;2020,02,23;9:15:29;34;38;27;15,79;1012,38;38,49;43,96;7,25
1372;2020,02,23;9:18:29;34;38;27;15,62;1012,36;38,75;42,41;7,41
1373;2020,02,23;9:21:30;24;27;19;15,51;1012,25;39,1;41,99;8,33
1374;2020,02,23;9:24:30;26;29;21;15,43;1012,23;39,24;43,15;8,5
1375;2020,02,23;9:27:30;26;29;21;15,34;1012,17;39,74;42,63;9
1376;2020,02,23;9:30:30;28;31;22;15,25;1012,15;39,91;41,57;9,16
1377;2020,02,23;9:33:30;29;32;23;15,15;1012,13;40,18;41,41;9,33
1378;2020,02,23;9:36:31;27;30;22;15,07;1012,07;40,48;40,61;9,83
1379;2020,02,23;9:39:31;25;28;20;15,02;1012,11;40,78;40,15;9,5
1380;2020,02,23;9:42:31;24;27;19;15,02;1012,11;40,76;39,73;9,5
1381;2020,02,23;9:45:31;21;24;17;15,08;1012,09;40,68;39,14;9,66
1382;2020,02,23;9:48:31;24;27;19;15,22;1012,09;40,38;38,53;9,66
1383;2020,02,23;9:51:32;27;30;22;15,39;1012,07;40,26;37,77;9,83
1384;2020,02,23;9:54:32;34;38;27;15,59;1012,11;40,2;37,2;9,5
1385;2020,02,23;9:57:32;35;39;28;15,78;1012,19;39,92;36,55;8,83
1386;2020,02,23;10:00:32;33;37;26;15,94;1012,25;40,05;36,15;8,33
1387;2020,02,23;10:03:32;37;41;30;16,09;1012,32;40,35;35,9;7,75
1388;2020,02,23;10:06:33;38;43;31;16,22;1012,38;39,85;37;7,25
1389;2020,02,23;10:09:33;28;31;22;16,38;1012,36;38,84;38,28;7,41
1390;2020,02,23;10:12:33;24;27;19;16,56;1012,42;38,28;38,56;6,91
1391;2020,02,23;10:15:33;26;29;21;16,73;1012,42;38,27;38,21;6,91
1392;2020,02,23;10:18:33;26;29;21;16,92;1012,42;37,52;39,73;6,91
1393;2020,02,23;10:21:34;20;22;16;17,09;1012,34;36,55;40,85;7,58
1394;2020,02,23;10:24:34;21;23;17;17,17;1012,26;36,39;42,37;8,25
1395;2020,02,23;10:27:34;23;26;18;17,08;1012,21;37,26;42,5;8,66
1396;2020,02,23;10:30:34;21;23;17;17,13;1012,17;36,85;41,7;9
1397;2020,02,23;10:33:35;19;21;15;17,35;1012,13;36,07;42,03;9,33
1398;2020,02,23;10:36:35;17;19;13;17,64;1012,07;35,35;41,82;9,83
1399;2020,02,23;10:39:35;19;21;15;17,98;1012,05;34,58;41,66;10
1400;2020,02,23;10:42:35;17;19;13;18,32;1012,01;33,72;40,03;10,33
1401;2020,02,23;10:45:35;16;18;13;18,66;1011,97;33,26;39,14;10,66
1402;2020,02,23;10:48:36;16;18;13;18,93;1011,87;32,51;38,96;11,5
1403;2020,02,23;10:51:36;24;27;19;19,18;1011,85;32,5;38,99;11,66
1404;2020,02,23;10:54:36;19;21;15;19,48;1011,81;32,32;38,21;12
1405;2020,02,23;10:57:36;17;19;13;19,77;1011,77;32,13;39,39;12,33
1406;2020,02,23;11:00:36;16;18;13;19,82;1011,77;32,16;41,01;12,33
1407;2020,02,23;11:03:37;17;19;13;20;1011,72;32,13;41,25;12,75
1408;2020,02,23;11:06:37;15;17;12;20,29;1011,7;31,65;40,03;12,91
1409;2020,02,23;11:09:37;15;17;12;20,43;1011,64;31,49;37,97;13,41
1410;2020,02,23;11:12:37;16;18;13;20,32;1011,56;32,26;37,53;14,08
1411;2020,02,23;11:15:37;15;17;12;20,15;1011,48;32,66;37,8;14,75
1412;2020,02,23;11:18:38;16;18;13;20;1011,42;33,06;38,6;15,25
1413;2020,02,23;11:21:38;18;20;14;19,88;1011,4;33,35;39,03;15,42
1414;2020,02,23;11:24:38;17;19;13;19,8;1011,34;33,46;39,84;15,91
1415;2020,02,23;11:27:38;17;19;13;19,86;1011,3;33,31;39,17;16,25
1416;2020,02,23;11:30:38;17;19;13;19,95;1011,23;33,19;38,6;16,83
1417;2020,02,23;11:33:39;19;21;15;20,02;1011,19;33,43;37,23;17,17
1418;2020,02,23;11:36:39;22;24;17;20,04;1011,11;33,24;38,88;17,83
1419;2020,02,23;11:39:39;26;29;21;20,08;1011,01;33,34;37,43;18,67
1420;2020,02,23;11:42:39;22;24;17;20,15;1011,01;33,05;38,04;18,67
1421;2020,02,23;11:45:39;18;20;14;20,14;1010,93;33,47;38,32;19,33
1422;2020,02,23;11:48:40;17;19;13;20,07;1010,85;33,72;40,42;20
1423;2020,02,23;11:51:40;15;17;12;20,18;1010,79;33,66;40,3;20,5
1424;2020,02,23;11:54:40;14;15;11;20,36;1010,68;33,06;41,25;21,42
1425;2020,02,23;11:57:40;14;15;11;20,43;1010,62;33,38;42,41;21,92
1426;2020,02,23;12:00:40;10;11;8;20,87;1010,58;32,45;42,76;22,25
1427;2020,02,23;12:03:41;10;11;8;21,5;1010,52;31,23;41,29;22,76
1428;2020,02,23;12:06:41;10;11;8;22,01;1010,34;30,79;39,8;24,26
1429;2020,02,23;12:09:41;10;11;8;22,36;1010,32;30,58;39,99;24,43
1430;2020,02,23;12:12:41;10;11;8;22,25;1010,3;31,45;41,41;24,59
1431;2020,02,23;12:15:41;10;11;8;22,23;1010,34;30,98;41,86;24,26
1432;2020,02,23;12:18:42;13;14;10;22,23;1010,36;30,67;42,5;24,09
1433;2020,02,23;12:21:42;15;17;12;22,31;1010,3;30,58;42,16;24,59
1434;2020,02,23;12:24:42;14;15;11;22,29;1010,22;30,2;41,57;25,26
1435;2020,02,23;12:27:42;11;12;8;22,05;1010,2;30,78;42,58;25,43
1436;2020,02,23;12:30:42;15;17;12;21,68;1010,14;31,89;41,45;25,93
1437;2020,02,23;12:33:43;11;12;8;21,31;1010,1;32,6;41,62;26,26
1438;2020,02,23;12:36:43;13;14;10;21,03;1010,08;32,97;42,85;26,43
1439;2020,02,23;12:39:43;14;15;11;20,73;1010,04;33,53;43,96;26,76
1440;2020,02,23;12:42:43;11;12;8;20,44;1009,98;34,49;45,1;27,26
1441;2020,02,23;12:45:43;17;19;13;20,21;1009,92;34,27;46,13;27,76
1442;2020,02,23;12:48:44;13;14;10;20,05;1009,87;34,72;46,96;28,18
1443;2020,02,23;12:51:44;23;26;18;20,1;1009,81;33,88;46,28;28,68
1444;2020,02,23;12:54:44;12;13;9;20,18;1009,83;33,61;46,13;28,51
1445;2020,02,23;12:57:44;17;19;13;20,2;1009,79;33,2;46,9;28,85
1446;2020,02,23;13:00:44;13;14;10;20,21;1009,75;32,98;48,42;29,18
1447;2020,02,23;13:03:45;11;12;8;20,19;1009,73;32,75;47,81;29,35
1448;2020,02,23;13:06:45;16;18;13;20,21;1009,67;32,56;49,38;29,85
1449;2020,02,23;13:09:45;12;13;9;20,35;1009,69;32,85;46,96;29,68
1450;2020,02,23;13:12:45;17;19;13;20,34;1009,63;32,75;48,06;30,18
1451;2020,02,23;13:15:45;13;14;10;20,25;1009,49;32,77;49,38;31,35
1452;2020,02,23;13:18:46;14;15;11;20,19;1009,47;32,87;48,36;31,52
1453;2020,02,23;13:21:46;11;12;8;20,1;1009,36;32,63;48,42;32,44
1454;2020,02,23;13:24:46;10;11;7;19,98;1009,26;33;50,45;33,27
1455;2020,02,23;13:27:46;11;12;8;19,97;1009,22;32,8;50,91;33,61
1456;2020,02,23;13:30:46;11;12;8;19,97;1009,14;32,87;50,91;34,28
1457;2020,02,23;13:33:47;10;11;8;19,73;1009,04;33,33;52,11;35,11
1458;2020,02,23;13:36:47;11;12;8;19,39;1008,98;34,18;50,66;35,61
1459;2020,02,23;13:39:47;14;15;11;19,07;1008,98;34,86;52,04;35,61
1460;2020,02,23;13:42:47;10;11;8;19,01;1008,85;34,51;52,63;36,7
1461;2020,02,23;13:45:47;10;11;8;19,12;1008,73;33,99;53,5;37,7
1462;2020,02,23;13:48:48;10;11;8;19,28;1008,59;33,3;54,26;38,87
1463;2020,02,23;13:51:48;12;13;9;19,48;1008,49;32,92;54,33;39,71
1464;2020,02,23;13:54:48;17;19;13;19,7;1008,47;32,72;52,79;39,87
1465;2020,02,23;13:57:48;11;12;8;19,6;1008,43;32,87;54,93;40,21
1466;2020,02,23;14:00:48;11;12;8;19,5;1008,41;33,07;55,33;40,38
1467;2020,02,23;14:03:49;12;13;9;19,28;1008,45;33,47;53,84;40,04
1468;2020,02,23;14:06:49;12;13;9;19,07;1008,45;33,95;53,1;40,04
1469;2020,02,23;14:09:49;14;15;11;18,89;1008,45;34,37;53,06;40,04
1470;2020,02,23;14:12:49;15;17;12;18,83;1008,41;34,49;51,13;40,38
1471;2020,02,23;14:15:49;16;18;13;18,82;1008,36;34,17;50,91;40,79
1472;2020,02,23;14:18:50;14;15;11;18,95;1008,18;33,76;51,47;42,3
1473;2020,02,23;14:21:50;13;14;10;19,07;1008;33,41;54,54;43,8
1474;2020,02,23;14:24:50;14;15;11;19,3;1007,88;33,05;51,22;44,81
1475;2020,02,23;14:27:50;16;18;13;19,44;1007,68;32,76;51,56;46,48
1476;2020,02,23;14:30:50;15;17;12;19,44;1007,58;32,94;52,86;47,32
1477;2020,02,23;14:33:51;20;22;16;19,4;1007,54;33,23;51,22;47,65
1478;2020,02,23;14:36:51;18;20;14;19,42;1007,56;33,64;48,44;47,48
1479;2020,02,23;14:39:51;17;19;13;19,51;1007,5;33,24;48,14;47,98
1480;2020,02,23;14:42:51;16;18;13;19,65;1007,45;33,01;47,3;48,4
1481;2020,02,23;14:45:51;14;15;11;19,77;1007,39;32,63;47,43;48,91
1482;2020,02,23;14:48:52;13;14;10;19,74;1007,33;32,8;50,3;49,41
1483;2020,02,23;14:51:52;18;20;14;19,67;1007,17;32,85;51,03;50,74
1484;2020,02,23;14:54:52;17;19;13;19,54;1007,11;33,49;50,39;51,25
1485;2020,02,23;14:57:52;18;20;14;19,7;1007,11;32,97;51,28;51,25
1486;2020,02,23;15:00:52;17;19;13;19,8;1007,01;32,59;49,27;52,08
1487;2020,02,23;15:03:53;11;12;8;19,7;1006,94;32,87;52,47;52,67
1488;2020,02,23;15:06:53;8;9;6;19,55;1006,86;33,29;54,9;53,34
1489;2020,02,23;15:09:53;18;20;14;19,41;1006,74;33,95;55,96;54,34
1490;2020,02,23;15:12:53;13;14;10;19,58;1006,78;33,13;54,37;54,01
1491;2020,02,23;15:15:53;10;11;8;19,78;1006,84;32,42;52,86;53,51
1492;2020,02,23;15:18:54;8;9;6;20;1006,82;32,2;53,57;53,67
1493;2020,02,23;15:21:54;8;9;6;20,08;1006,74;32,22;52,14;54,34
1494;2020,02,23;15:24:54;10;11;7;19,96;1006,68;32,97;53,03;54,85
1495;2020,02,23;15:27:54;11;12;8;19,7;1006,64;33,33;53,3;55,18
1496;2020,02,23;15:30:54;12;13;9;19,34;1006,58;31,83;55,77;55,68
1497;2020,02,23;15:33:55;9;10;7;18,9;1006,52;32,23;58,82;56,19
1498;2020,02,23;15:36:55;10;11;8;18,49;1006,52;32,88;59,44;56,19
1499;2020,02,23;15:39:55;11;12;8;18,16;1006,41;33,43;60,73;57,1
1500;2020,02,23;15:42:55;10;11;8;17,88;1006,33;33,74;61,53;57,78
1501;2020,02,23;15:45:55;10;11;8;17,7;1006,27;33,52;62,96;58,28
1502;2020,02,23;15:48:56;12;13;9;17,58;1006,21;32,91;63,96;58,78
1503;2020,02,23;15:51:56;17;19;13;17,48;1006,19;32,96;64,01;58,95
1504;2020,02,23;15:54:56;16;18;12;17,38;1006,15;33,34;63,67;59,28
1505;2020,02,23;15:57:56;14;15;11;17,29;1006,09;33,62;64,06;59,78
1506;2020,02,23;16:00:56;17;19;13;17,22;1006,09;33,76;61,62;59,78
1507;2020,02,23;16:03:57;13;14;10;17,11;1006,07;33,77;61,22;59,95
1508;2020,02,23;16:06:57;14;15;11;17;1005,99;34,11;63,67;60,62
1509;2020,02,23;16:09:57;17;19;13;16,98;1005,84;33,94;64,55;61,88
1510;2020,02,23;16:12:57;15;17;12;16,98;1005,82;34,3;62,86;62,05
1511;2020,02,23;16:15:58;15;17;12;16,97;1005,74;34,34;62,3;62,71
1512;2020,02,23;16:18:58;15;17;12;16,96;1005,66;34,53;61,94;63,39
1513;2020,02,23;16:21:58;20;22;16;16,9;1005,58;34,72;60,55;64,06
1514;2020,02,23;16:24:58;20;22;16;16,87;1005,48;34,87;56,07;64,89
1515;2020,02,23;16:27:58;18;20;14;16,78;1005,33;35,03;59,78;66,15
1516;2020,02,23;16:30:59;14;15;11;16,68;1005,12;35,4;61,22;67,91
1517;2020,02,23;16:33:59;15;17;12;16,58;1005,2;35,66;58,13;67,24
1518;2020,02,23;16:36:59;20;22;16;16,48;1005,12;35,58;59,36;67,91
1519;2020,02,23;16:39:59;17;19;13;16,33;1005,05;35,25;64,06;68,5
1520;2020,02,23;16:42:59;19;21;15;16,19;1004,95;35,1;63,72;69,34
1521;2020,02,23;16:46:00;19;21;15;16,01;1004,85;35,42;65,25;70,17
1522;2020,02,23;16:49:00;16;18;13;15,82;1004,83;35,98;64,31;70,34
1523;2020,02,23;16:52:00;16;18;13;15,62;1004,77;36,2;62,91;70,84
1524;2020,02,23;16:55:00;19;21;15;15,4;1004,69;36,39;64,65;71,51
1525;2020,02,23;16:58:00;19;21;15;15,21;1004,63;36,48;64,95;72,02
1526;2020,02,23;17:01:01;23;26;18;15,06;1004,54;36,01;68,72;72,77
1527;2020,02,23;17:04:01;20;22;16;14,89;1004,4;35,92;70,21;73,94
1528;2020,02,23;17:07:01;20;23;16;14,71;1004,28;36,3;70,51;74,95
1529;2020,02,23;17:10:01;19;21;15;14,51;1004,16;36,51;71,04;75,96
1530;2020,02,23;17:13:01;22;24;17;14,33;1004,14;36,94;72,64;76,13
1531;2020,02,23;17:16:02;20;23;16;14,18;1004,14;37,43;74,71;76,13
1532;2020,02,23;17:19:02;21;24;17;14,08;1004,1;37,72;74,05;76,46
1533;2020,02,23;17:22:02;22;25;17;14,04;1004,12;37,65;75,58;76,29
1534;2020,02,23;17:25:02;23;26;18;14,03;1004,16;37,85;73,02;75,96
1535;2020,02,23;17:28:02;24;28;19;14,03;1004,1;37,89;74,05;76,46
1536;2020,02,23;17:31:03;20;23;16;14,03;1004,16;37,96;76,06;75,96
1537;2020,02,23;17:34:03;21;23;17;14,02;1004,26;38,22;73,72;75,12
1538;2020,02,23;17:37:03;23;26;18;14,02;1004,22;38,09;71,83;75,46
1539;2020,02,23;17:40:03;23;26;18;13,97;1004,12;38,4;74,11;76,29
1540;2020,02,23;17:43:03;23;26;18;13,89;1004,06;38,84;75,17;76,8
1541;2020,02,23;17:46:04;22;24;17;13,8;1004,1;39,21;73,79;76,46
1542;2020,02,23;17:49:04;23;27;18;13,69;1004,03;39,5;71,17;77,05
1543;2020,02,23;17:52:04;27;30;22;13,56;1003,99;40,06;68,16;77,38
1544;2020,02,23;17:55:04;23;26;18;13,42;1003,79;40,38;70,15;79,06
1545;2020,02,23;17:58:05;29;32;23;13,25;1003,69;40,91;71,17;79,9
1546;2020,02,23;18:01:05;35;39;28;13,09;1003,63;41,4;67,89;80,4
1547;2020,02,23;18:04:05;31;36;25;12,95;1003,52;41,77;67,94;81,33
1548;2020,02,23;18:07:05;26;29;21;12,84;1003,44;41,96;69,23;82
1549;2020,02,23;18:10:05;28;31;22;12,74;1003,44;42,26;65,2;82
1550;2020,02,23;18:13:06;24;27;19;12,65;1003,38;42,51;64,01;82,5
1551;2020,02,23;18:16:06;33;37;26;12,55;1003,36;42,85;66,33;82,67
1552;2020,02,23;18:19:06;35;40;28;12,44;1003,42;43,1;65,92;82,17
1553;2020,02,23;18:22:06;26;30;20;12,33;1003,38;43,4;63,34;82,5
1554;2020,02,23;18:25:06;25;28;20;12,24;1003,34;43,73;65;82,84
1555;2020,02,23;18:28:07;24;27;19;12,16;1003,34;43,98;67,72;82,84
1556;2020,02,23;18:31:07;24;27;19;12,09;1003,26;44,15;68,61;83,51
1557;2020,02,23;18:34:07;26;30;21;12,04;1003,18;44,21;70,15;84,18
1558;2020,02,23;18:37:07;22;24;17;12;1003,08;44,21;72,45;85,02
1559;2020,02,23;18:40:07;18;20;14;11,94;1002,99;44,35;73,21;85,78
1560;2020,02,23;18:43:08;19;21;15;11,9;1002,93;44,59;75,31;86,28
1561;2020,02,23;18:46:08;22;25;17;11,87;1002,89;44,9;73,79;86,61
1562;2020,02,23;18:49:08;23;26;18;11,78;1002,87;45,39;70,69;86,78
1563;2020,02,23;18:52:08;28;33;22;11,69;1002,83;45,83;69;87,12
1564;2020,02,23;18:55:08;26;29;21;11,6;1002,77;45,94;69,17;87,62
1565;2020,02,23;18:58:09;28;32;22;11,55;1002,73;46,17;69,75;87,96
1566;2020,02,23;19:01:09;27;30;22;11,49;1002,61;46,48;69,23;88,97
1567;2020,02,23;19:04:09;29;32;23;11,46;1002,53;46,48;71,1;89,64
1568;2020,02,23;19:07:09;26;29;21;11,41;1002,47;46,62;72,08;90,14
1569;2020,02,23;19:10:10;25;28;20;11,36;1002,37;46,96;71,83;90,98
1570;2020,02,23;19:13:10;27;30;22;11,32;1002,31;46,88;73,66;91,49
1571;2020,02,23;19:16:10;27;30;22;11,32;1002,33;46,87;73,85;91,32
1572;2020,02,23;19:19:10;27;30;22;11,33;1002,25;46,76;73,15;91,99
1573;2020,02,23;19:22:10;29;34;23;11,34;1002,14;46,78;73,79;92,91
1574;2020,02,23;19:25:11;30;34;24;11,34;1002,04;46,72;73,53;93,75
1575;2020,02,23;19:28:11;28;31;22;11,34;1001,96;46,74;73,02;94,42
1576;2020,02,23;19:31:11;27;31;22;11,3;1001,92;47,07;71,59;94,76
1577;2020,02,23;19:34:11;26;29;21;11,26;1001,94;47,33;69,17;94,59
1578;2020,02,23;19:37:11;27;30;22;11,25;1001,86;46,93;72,27;95,26
1579;2020,02,23;19:40:12;22;24;17;11,27;1001,86;46,75;74,11;95,26
1580;2020,02,23;19:43:12;23;26;18;11,25;1001,92;46,85;72,27;94,76
1581;2020,02,23;19:46:12;26;29;21;11,28;1001,88;46,72;74,64;95,1
1582;2020,02,23;19:49:12;28;31;22;11,29;1001,8;46,75;74,84;95,77
1583;2020,02,23;19:52:12;27;30;22;11,33;1001,74;46,63;75,17;96,27
1584;2020,02,23;19:55:13;25;28;20;11,32;1001,71;46,84;74,91;96,52
1585;2020,02,23;19:58:13;25;30;20;11,34;1001,59;46,53;74,51;97,53
1586;2020,02,23;20:01:13;25;28;20;11,34;1001,45;46,69;74,71;98,71
1587;2020,02,23;20:04:13;23;26;18;11,35;1001,39;46,6;75,78;99,21
1588;2020,02,23;20:07:13;22;24;17;11,37;1001,29;46,37;75,58;100,05
1589;2020,02,23;20:10:14;21;23;17;11,43;1001,21;46,05;76,13;100,73
1590;2020,02,23;20:13:14;20;22;16;11,5;1001,18;45,81;76,54;100,98
1591;2020,02,23;20:16:14;21;23;17;11,57;1001,18;45,53;75,92;100,98
1592;2020,02,23;20:19:14;20;22;16;11,61;1001,16;45,4;76,68;101,15
1593;2020,02,23;20:22:15;20;22;16;11,62;1001,1;45,61;75,31;101,65
1594;2020,02,23;20:25:15;22;24;17;11,6;1001,04;45,67;76,33;102,16
1595;2020,02,23;20:28:15;24;27;19;11,55;1000,98;45,93;75,85;102,66
1596;2020,02,23;20:31:15;21;23;17;11,53;1000,9;45,95;77,03;103,33
1597;2020,02,23;20:34:15;21;24;17;11,54;1000,8;45,87;78,11;104,17
1598;2020,02,23;20:37:16;19;21;15;11,55;1000,76;45,81;78,04;104,51
1599;2020,02,23;20:40:16;24;27;19;11,59;1000,7;45,64;78,04;105,02
1600;2020,02,23;20:43:16;23;26;18;11,63;1000,61;45,55;77,89;105,77
1601;2020,02,23;20:46:16;22;24;17;11,64;1000,57;45,56;77,25;106,11
1602;2020,02,23;20:49:16;20;22;16;11,65;1000,57;45,54;78,4;106,11
1603;2020,02,23;20:52:17;20;22;16;11,67;1000,49;45,4;77,53;106,78
1604;2020,02,23;20:55:17;20;22;16;11,68;1000,53;45,43;79,29;106,45
1605;2020,02,23;20:58:17;20;22;16;11,72;1000,51;45,15;79,81;106,62
1606;2020,02,23;21:01:17;23;26;18;11,75;1000,41;45,18;78,69;107,46
1607;2020,02,23;21:04:17;23;26;18;11,81;1000,43;44,73;80,42;107,29
1608;2020,02,23;21:07:18;24;29;19;11,86;1000,39;44,62;79,14;107,62
1609;2020,02,23;21:10:18;24;28;19;11,92;1000,33;44,31;78,99;108,13
1610;2020,02,23;21:13:18;23;26;18;11,98;1000,29;44,17;80,5;108,47
1611;2020,02,23;21:16:18;21;23;17;12,03;1000,23;43,87;80,27;108,97
1612;2020,02,23;21:19:19;21;23;17;12,06;1000,23;43,86;80,89;108,97
1613;2020,02,23;21:22:19;19;21;15;12,05;1000,19;43,77;81,04;109,31
1614;2020,02,23;21:25:19;21;23;17;12,06;1000,16;43,91;80,12;109,56
1615;2020,02,23;21:28:19;53;60;43;12,11;1000,07;43,65;80,58;110,31
1616;2020,02,23;21:31:19;45;51;36;12,18;1000,01;43,52;80,81;110,82
1617;2020,02,23;21:34:20;28;31;22;12,25;999,91;43,45;79,74;111,66
1618;2020,02,23;21:37:20;22;24;17;12,32;999,97;43,31;78,47;111,16
1619;2020,02,23;21:40:20;20;22;16;12,38;1000,07;43,12;76,68;110,31
1620;2020,02,23;21:43:20;19;21;15;12,44;1000,25;43,09;75,38;108,8
1621;2020,02,23;21:46:20;19;21;15;12,49;1000,23;42,95;74,84;108,97
1622;2020,02,23;21:49:21;18;20;14;12,55;1000,27;43;75,24;108,63
1623;2020,02,23;21:52:21;19;21;15;12,59;1000,33;43,04;75,17;108,13
1624;2020,02,23;21:55:21;21;23;17;12,61;1000,25;43,27;75,17;108,8
1625;2020,02,23;21:58:21;26;29;21;12,6;1000,18;43,52;73,47;109,39
1626;2020,02,23;22:01:21;24;27;19;12,6;1000,19;43,57;74,97;109,31
1627;2020,02,23;22:04:22;19;21;15;12,58;1000,27;43,76;74,91;108,63
1628;2020,02,23;22:07:22;19;21;15;12,57;1000,27;43,81;74,05;108,63
1629;2020,02,23;22:10:22;18;20;14;12,55;1000,23;43,92;73,21;108,97
1630;2020,02,23;22:13:22;18;20;14;12,55;1000,21;44,03;70,57;109,14
1631;2020,02,23;22:16:22;19;21;15;12,55;1000,03;44,22;67,67;110,65
1632;2020,02,23;22:19:23;20;23;16;12,54;999,93;44,33;68,89;111,49
1633;2020,02,23;22:22:23;19;21;15;12,54;999,8;44,41;68,89;112,59
